100.33751,0.61555,-97.95479,-3.24515,110.19743,4.06911,2.0,-0.34721,-1.77887,11.16132,-2.77998,1,4.52710
93.70180,-0.10271,-100.76235,-3.24355,103.54067,37.15950,2.0,2.12960,-1.06274,12.59053,-3.03326,2,4.18128
101.11704,-0.17458,-96.11583,-3.26309,110.84802,19.70632,4.0,-0.31240,0.52269,9.00583,1.95829,2,4.57527
99.17541,0.66755,-97.93863,-3.26293,108.88395,26.73622,4.0,-1.60379,-0.97495,9.40985,4.05777,1,4.46908
99.07661,-0.12406,-96.08514,-3.24627,108.87680,23.67416,2.0,-1.27391,-0.33809,11.22046,-0.45460,2,4.47340
101.56463,-0.60524,-98.71775,-3.25093,111.41917,24.67900,2.0,-1.11925,2.13586,8.89148,-2.07817,1,4.58464
100.90403,0.43899,-104.11237,-3.23464,110.84439,32.72856,1.0,0.87342,-1.95919,9.94081,-1.61024,2,4.52464
98.63355,0.28263,-97.97104,-3.24868,108.37191,25.82789,2.0,0.80882,0.33120,13.21788,-1.05565,2,4.44182
97.84192,-0.29955,-95.43727,-3.22145,107.75705,49.23967,1.0,-0.79462,-0.31723,11.69547,-3.08094,1,4.41491
101.80436,-0.24367,-97.11225,-3.25029,111.63477,16.55207,2.0,1.35940,2.02393,11.34953,-2.10863,1,4.60466
102.57333,0.91063,-103.75297,-3.26235,112.39983,13.94878,4.0,-1.17380,0.57776,12.35831,0.60489,1,4.60990
101.00678,0.30034,-101.00874,-3.24267,110.91091,29.21650,2.0,-0.56239,-2.27839,13.13207,-0.75915,2,4.54530
102.82451,-0.10948,-99.05933,-3.23256,112.72013,18.32613,1.0,0.98624,-0.02638,10.84715,-3.66058,2,4.64593
94.31093,-0.74008,-94.47352,-3.26161,104.00029,10.37260,2.0,-0.30480,-0.03052,9.72629,-1.93591,1,4.24318
101.71246,-0.03688,-102.00576,-3.23431,111.65437,36.98602,1.0,0.10848,-0.25244,13.13714,0.12576,2,4.57559
97.21287,-0.00042,-101.76734,-3.24428,107.10394,22.22520,2.0,-3.16346,-2.38171,11.92451,-0.31471,2,4.35181
98.25559,-0.71781,-97.35469,-3.18830,108.31567,11.38919,5.0,-3.14888,-0.26379,10.98829,-2.05748,1,4.42601
90.77263,-0.21633,-96.79387,-3.20507,100.67166,27.11288,3.0,0.07183,0.78948,10.03939,1.62702,1,4.05466
90.75499,-0.66635,-94.85177,-3.24397,100.57271,25.57506,2.0,-1.01622,-3.29605,12.98475,0.02355,1,4.06349
98.87045,-0.09493,-98.85363,-3.26805,108.59549,18.79150,4.0,0.37834,-0.93490,12.19326,0.02535,2,4.44925
100.06903,0.11664,-99.04767,-3.22563,110.07715,27.43899,1.0,-0.19468,-0.35096,10.90661,2.23968,2,4.50821
102.25647,-1.49593,-97.58104,-3.22983,112.16473,37.39530,1.0,1.77783,2.48456,10.08186,2.89697,1,4.62492
102.22895,0.22689,-101.11083,-3.27564,111.92252,33.96899,4.0,-0.85799,-0.77465,11.83354,-1.12371,2,4.60589
98.05521,0.51746,-103.16994,-3.24991,107.93061,26.40274,2.0,-0.97997,-0.28866,8.67764,0.75285,2,4.38691
101.09477,0.37161,-99.89625,-3.22833,111.10883,25.87338,1.0,0.17033,-0.25714,10.61325,-0.27340,2,4.55526
95.73061,-0.85336,-95.34352,-3.24542,105.77919,1.04218,2.0,-1.58336,0.29191,12.43329,2.94437,1,4.30981
99.83938,0.44567,-101.98449,-3.22903,109.75828,30.32335,1.0,0.42793,-1.23151,10.12546,-1.99907,2,4.48205
100.60831,0.03539,-100.55572,-3.27383,110.40186,23.85807,4.0,-0.49220,-1.33226,12.18445,-1.85459,2,4.52764
103.28291,-0.92239,-103.82493,-3.21582,113.29116,41.74415,1.0,0.69070,-0.15519,11.54635,0.94509,1,4.64502
104.36044,0.68578,-101.38354,-3.25313,114.23889,34.03960,2.0,0.52335,0.13580,9.80445,-2.10772,1,4.71110
95.28809,0.09285,-95.73532,-3.21595,105.26276,20.75070,1.0,-0.76184,-0.42126,11.98320,3.18433,2,4.28573
98.23368,0.21537,-98.38858,-3.23467,108.08699,23.37927,1.0,0.33943,-3.68261,10.23845,-4.55354,2,4.41974
91.81401,0.35886,-96.66902,-3.24039,101.62106,9.51301,2.0,-1.71337,0.17511,8.10056,1.32690,2,4.10736
102.92682,0.33752,-101.02379,-3.23694,112.78324,36.45941,1.0,-1.50424,0.37777,11.57141,-2.33550,2,4.64122
102.13483,-0.08864,-99.64459,-3.21007,112.14381,28.94077,3.0,2.29682,-0.23061,11.27348,-5.61883,2,4.60852
97.56395,0.29844,-97.92568,-3.21619,107.46574,5.48002,1.0,0.36837,1.49642,12.86795,0.41658,2,4.38857
100.10697,-0.04736,-103.32701,-3.20180,110.13574,26.13221,3.0,1.11324,1.49825,13.31166,-1.38098,2,4.48871
102.84046,-0.05322,-100.61196,-3.27241,112.62257,40.45819,4.0,3.22231,3.98064,10.10732,-1.58974,2,4.63896
106.21180,0.66712,-105.83069,-3.26831,115.92675,34.33544,4.0,-0.36643,-0.42368,10.88372,-1.17825,1,4.78144
104.92027,0.70686,-103.21616,-3.24620,114.95051,28.87353,2.0,-0.72189,0.25516,9.97118,0.74763,1,4.72993
97.08196,0.06768,-100.24607,-3.20542,107.14778,21.52846,3.0,1.13907,-0.26644,11.84465,-2.33312,2,4.35287
102.35591,0.05551,-97.04746,-3.18875,112.28748,25.84606,5.0,-0.53095,-0.39276,11.60945,2.11308,2,4.63256
102.38976,0.25236,-100.60860,-3.19149,112.33554,45.48731,5.0,0.07641,0.60049,10.22101,-1.19676,2,4.61644
104.65783,-0.36558,-101.64348,-3.22621,114.60039,28.07473,1.0,2.91819,-4.18136,11.82356,-1.31693,1,4.72467
99.21488,0.03006,-101.13574,-3.23123,109.09696,13.81758,1.0,-0.11068,-0.79985,13.01462,-0.87578,2,4.45507
102.20759,-0.53748,-100.49327,-3.23073,112.06054,40.06670,1.0,0.12683,-2.01508,13.04568,-1.01436,1,4.60791
101.46040,0.47034,-99.18067,-3.23991,111.48823,20.35479,2.0,-0.26867,1.51216,10.96144,-1.32853,2,4.57712
102.38590,-0.85000,-104.89365,-3.22427,112.36094,32.77536,1.0,-0.41275,0.62753,10.78503,1.24321,1,4.59483
95.67275,-0.81493,-95.55542,-3.21600,105.65886,34.61750,1.0,0.18502,-1.23496,10.39273,-3.57624,1,4.30586
98.74576,0.20309,-96.96095,-3.19251,108.77634,57.29125,5.0,-0.02633,-0.42603,10.00232,-3.00698,2,4.45248
96.40320,-0.08853,-93.12234,-3.26537,106.15149,6.49235,4.0,2.24512,-1.68872,13.15130,-1.58017,2,4.35455
98.57117,0.26480,-94.42415,-3.26812,108.31572,20.77492,4.0,1.45048,-1.73290,9.46533,-2.33581,2,4.45644
99.10207,0.20267,-95.18797,-3.24527,108.91413,32.95772,2.0,2.58919,0.05130,13.57705,-1.03462,2,4.47916
102.01576,0.00362,-101.90213,-3.22909,111.88469,46.49514,1.0,0.78676,0.50748,11.19219,-0.71802,2,4.59128
105.42837,-0.10768,-101.22339,-3.21894,115.34401,37.16141,1.0,-0.33022,1.68819,12.92609,-0.39420,2,4.76530
102.85202,-0.34891,-102.55417,-3.24331,112.63965,13.48231,2.0,2.03525,0.76589,9.25741,-2.18961,1,4.62983
95.92640,-0.04427,-106.70710,-3.26151,105.73225,36.30897,2.0,1.84852,1.24255,10.37693,-1.68990,2,4.26278
99.88782,0.73596,-99.10979,-3.24578,109.71006,16.33481,2.0,-2.20406,-2.25661,11.89718,-1.39228,1,4.49884
100.35318,0.46481,-100.66420,-3.20159,110.27195,49.24301,3.0,-0.17674,-0.96274,11.59401,-2.24663,2,4.51434
102.38437,0.10214,-99.00380,-3.26927,112.16215,-0.50959,4.0,-1.91924,0.69425,10.05651,-2.87909,2,4.62420
94.40118,-0.36868,-99.88650,-3.20040,104.40390,27.86959,3.0,-1.07522,0.47536,10.53432,-3.27891,1,4.22063
100.40507,-0.21909,-100.90980,-3.25111,110.23540,34.96279,2.0,-0.71395,-2.59577,13.92557,0.94454,1,4.51570
103.97016,0.06869,-99.61137,-3.21475,113.87949,39.88756,3.0,-1.45209,1.50822,9.93068,2.08048,2,4.70045
103.96908,0.38165,-100.74986,-3.21221,113.95126,33.66234,3.0,0.56171,-0.45489,11.37637,-1.35498,2,4.69470
97.38396,-0.13592,-104.42737,-3.22117,107.37755,25.29505,1.0,-0.07669,-0.62300,9.93411,-0.06122,2,4.34706
99.18317,0.37716,-98.95895,-3.25288,108.97103,27.93031,2.0,0.55280,0.00776,12.08025,-1.12101,2,4.46436
105.67461,-0.05957,-95.54441,-3.19709,115.72537,19.66478,3.0,1.77950,-2.62698,6.12688,-2.89430,2,4.80601
89.54322,-0.72138,-92.49765,-3.21435,99.42974,26.23111,3.0,-1.28027,0.47484,8.94625,0.86475,1,4.01467
96.23330,-0.06666,-100.92388,-3.19086,106.29824,20.23228,5.0,0.50731,-0.03930,10.95554,-1.12229,2,4.30705
89.95919,-1.21153,-96.47694,-3.22291,99.84199,2.84082,1.0,0.39905,0.41416,10.48594,-0.02151,1,4.01557
98.69280,0.13433,-97.95439,-3.26792,108.45010,33.92633,4.0,-0.25429,1.29701,12.23821,-1.41578,2,4.44487
97.68731,-0.13459,-102.90586,-3.19325,107.75155,15.08533,3.0,-1.21741,0.86992,11.45990,-2.31007,2,4.36984
96.03877,0.25178,-100.79575,-3.20340,105.91544,26.00474,3.0,0.63532,-0.56294,10.88270,-1.40160,2,4.29796
98.79990,0.95380,-104.59303,-3.27830,108.50502,32.69554,4.0,-1.78939,0.51685,10.77812,-0.11214,1,4.41703
98.41854,-0.54489,-102.58158,-3.25778,108.16274,13.97771,2.0,1.33503,-2.08215,13.07154,-1.98895,1,4.40802
102.90584,-0.19072,-101.74240,-3.24051,112.68773,33.26856,2.0,0.81156,-0.94913,13.20708,-1.33734,2,4.63658
105.21995,-0.48440,-100.54200,-3.25381,115.04617,18.75712,2.0,-1.25518,-0.04211,10.82699,-0.76722,1,4.75829
93.30350,-0.22909,-99.04281,-3.23110,103.23515,33.46879,1.0,-1.47363,-1.05602,12.79376,-0.15318,1,4.16996
105.58971,-0.02342,-104.37638,-3.28617,115.33328,25.45368,4.0,-1.31008,-0.50138,10.42680,1.97016,2,4.75760
107.78748,0.61990,-97.86937,-3.23092,117.70886,24.95527,1.0,-0.52977,-0.18186,9.75321,2.91258,1,4.90003
102.85932,0.02478,-97.85456,-3.28505,112.59794,36.96936,4.0,0.38449,-1.63863,12.57857,-1.89248,2,4.65369
104.96109,0.36744,-98.77893,-3.26424,114.71096,30.08128,4.0,-1.13061,0.53013,12.07361,1.56655,2,4.75416
97.07827,-0.70533,-104.49233,-3.22127,107.05996,22.23861,1.0,-0.86319,-1.30670,9.58601,-0.48671,1,4.33145
97.01437,-0.37000,-101.89594,-3.21176,106.92808,29.66621,3.0,-0.68799,-0.44025,10.13476,0.44652,1,4.34124
98.06905,-0.28631,-97.00583,-3.25232,108.06789,38.88515,2.0,-0.19381,0.42926,12.01371,3.76891,1,4.41842
100.58712,0.76648,-98.43925,-3.20163,110.53514,43.45851,3.0,1.78751,2.07551,12.93473,5.31960,1,4.53716
102.69394,0.67426,-99.58942,-3.24400,112.60736,19.09307,2.0,1.37473,-1.54357,9.68949,-1.70200,1,4.63675
94.10217,-0.73223,-98.31661,-3.26674,103.81012,11.98362,4.0,-3.31497,-2.51130,12.20959,-2.80163,1,4.21353
96.65523,-0.73209,-94.68277,-3.22453,106.62732,33.82675,1.0,0.02190,-0.18067,10.39342,-0.43677,1,4.35935
104.19445,0.41555,-104.49897,-3.24533,114.08201,49.78648,2.0,1.37858,-0.76597,12.78639,-1.86753,2,4.68723
103.65384,0.39417,-103.34011,-3.26387,113.44650,26.60647,4.0,-0.75784,-2.27190,9.60788,-1.84601,2,4.66599
95.30923,-0.16194,-97.57442,-3.18850,105.24422,11.53945,5.0,-0.61573,-0.08408,10.96375,2.61371,2,4.27759
92.40033,0.21620,-103.31569,-3.21495,102.38430,15.18825,3.0,0.43667,-1.33349,12.31625,2.73913,2,4.10344
99.39136,0.27774,-95.09063,-3.21623,109.31935,20.67317,1.0,2.79928,-0.05293,9.95777,-4.11989,2,4.49411
97.91694,0.25329,-100.47754,-3.22464,107.94034,3.17558,1.0,-0.33471,-0.13176,10.79754,-3.70077,2,4.39346
98.75819,-0.20107,-97.91539,-3.19636,108.68248,15.25073,3.0,0.91170,0.76532,8.79036,2.00377,2,4.44833
103.70660,0.41924,-101.80680,-3.26629,113.50298,19.19023,4.0,1.79614,0.54950,12.01280,-0.27749,2,4.67630
102.18103,0.42532,-98.77660,-3.23293,112.07765,24.15764,1.0,2.11850,-2.27907,11.68656,-1.86487,2,4.61517
102.54831,0.63578,-100.11899,-3.25294,112.34585,46.38433,2.0,-2.00804,0.67055,11.61982,-4.63177,1,4.62682
99.08654,0.07343,-100.00041,-3.24404,108.85965,39.63656,2.0,-1.07865,-1.39395,12.14435,0.02802,2,4.45432
102.53257,-0.19918,-102.12598,-3.24832,112.29361,33.98156,2.0,0.29498,1.60000,11.84102,-0.14062,1,4.61600
101.23407,-0.57489,-105.60897,-3.28313,110.96966,21.33382,4.0,0.27584,-0.55082,12.40096,-1.52480,1,4.53366
108.99225,0.18025,-110.11123,-3.23391,118.87774,34.19766,1.0,-0.74803,-0.19699,11.01418,-0.64730,2,4.89906
101.06624,-0.18440,-101.52378,-3.19286,111.11723,32.13366,3.0,-0.15042,1.55683,11.92957,-1.63031,2,4.54569
102.28103,-0.77564,-100.60953,-3.20903,112.25194,36.40268,3.0,-0.17614,-0.58679,12.37040,-3.01545,1,4.61100
99.97190,-0.07469,-102.51111,-3.23885,109.87112,25.57002,2.0,2.99494,-2.61282,11.67368,-1.72219,2,4.48604
100.74870,0.21176,-104.75512,-3.21656,110.62070,31.63496,1.0,-2.27336,-0.75492,10.60829,-0.92775,2,4.51366
104.74922,-0.94313,-99.95863,-3.25960,114.56679,38.48450,2.0,-1.32625,1.37858,9.42164,2.55578,1,4.73767
103.95503,0.10401,-104.46589,-3.23953,113.91712,12.77255,2.0,-0.25325,-0.49064,9.82223,0.40617,2,4.67542
92.86462,-0.64957,-103.04996,-3.21881,102.72133,22.30552,1.0,-0.06762,-3.24365,13.98408,-0.19409,1,4.12798
95.87179,0.40703,-101.92245,-3.20987,105.76281,18.09817,3.0,-0.54265,0.31271,11.15785,-1.50174,2,4.28398
108.28362,0.42741,-105.31059,-3.23505,118.23507,54.92504,1.0,-4.04351,2.24067,11.14916,-4.27650,2,4.88763
105.90301,0.08855,-100.92449,-3.19772,115.95512,23.24944,3.0,-0.73035,1.66503,11.36195,-0.21531,2,4.79053
100.26101,-0.47221,-98.91919,-3.22780,110.18800,28.93242,1.0,-0.50363,1.04720,10.16868,2.18381,1,4.51845
97.64952,-0.52983,-101.29292,-3.21162,107.63603,22.90283,3.0,-2.13530,0.44930,12.42150,-1.85018,1,4.37601
99.88940,0.20870,-94.84947,-3.29092,109.61128,25.89637,4.0,-2.19964,-1.22913,12.03403,0.44035,2,4.52022
109.33686,-0.30273,-98.38226,-3.26608,119.13010,50.74931,4.0,2.14103,1.55318,12.66708,-0.54535,1,4.97493
101.42098,0.62438,-98.62608,-3.19559,111.48325,21.26513,3.0,-0.66199,-0.06464,12.75190,-0.79051,1,4.57792
106.55111,0.62890,-97.04883,-3.20526,116.53946,47.35194,3.0,-0.69556,-1.20691,11.73981,-1.94083,1,4.84231
99.73869,-0.53132,-99.32865,-3.19498,109.64414,31.01404,3.0,-0.56046,-0.69615,9.55707,-2.38994,1,4.49029
98.51769,-0.22828,-97.91559,-3.22622,108.36750,30.63237,1.0,-0.30225,-0.77647,13.80685,1.60363,1,4.43631
99.69431,0.08343,-98.50747,-3.20149,109.66370,42.03008,3.0,-0.62625,-0.25079,12.50084,0.82404,2,4.49218
101.92181,-0.32231,-101.59837,-3.20620,111.85442,7.25772,3.0,1.66829,-0.78302,12.07084,-2.34026,1,4.58810
102.50589,-0.14167,-101.97662,-3.24806,112.45713,25.65395,2.0,0.76422,-0.19292,10.52549,2.20922,2,4.61541
97.23094,0.29917,-97.65651,-3.24166,107.15270,14.04343,2.0,-1.48168,2.18020,14.21451,-0.47496,2,4.37326
98.06387,0.07023,-98.28710,-3.22518,107.97472,46.03351,1.0,-0.37940,-1.21446,11.07668,-1.51087,2,4.41176
99.57257,-0.54905,-100.08448,-3.20089,109.46050,42.85281,3.0,0.92816,-0.70620,12.47699,2.63094,1,4.47821
101.26619,-0.35523,-100.31403,-3.24074,111.11972,31.25908,2.0,1.19124,1.76023,13.27747,-0.31651,1,4.56174
102.17585,0.63140,-101.03158,-3.21031,112.13552,34.50267,3.0,-0.35928,0.16938,9.78601,0.28198,1,4.60363
105.96429,-0.33824,-101.81689,-3.22357,115.89505,37.88359,1.0,1.16534,0.20748,11.68606,-2.22606,1,4.78913
94.00717,-0.22659,-103.55653,-3.25571,103.82700,15.15848,2.0,1.07314,-0.33068,12.68090,-1.77259,1,4.18258
96.74399,0.30946,-101.26163,-3.19484,106.80124,24.58357,3.0,0.65230,-0.15668,11.80302,-1.58069,2,4.33089
100.38336,-0.01553,-94.04246,-3.22081,110.30195,24.35731,1.0,-0.56955,0.48657,11.16535,2.49080,2,4.54896
105.37041,-0.10601,-100.35327,-3.20695,115.24887,22.89127,3.0,-1.52692,-0.12509,12.41429,4.28291,2,4.76675
95.54541,-0.63090,-99.62289,-3.23586,105.34400,12.56536,1.0,-2.65985,-0.36584,9.80980,1.10778,1,4.27916
103.48672,-0.20156,-100.69161,-3.19305,113.40418,43.88301,3.0,-1.10699,-0.97920,11.27685,1.58713,1,4.67088
101.10241,0.30634,-98.42695,-3.19638,111.06615,41.33754,3.0,2.21922,-1.28053,9.29513,2.59534,2,4.56299
102.71820,-0.74848,-107.32191,-3.21115,112.70779,21.85129,3.0,-0.50600,0.81612,11.55536,-2.62097,1,4.59930
96.91892,-0.54238,-102.80561,-3.25797,106.77354,42.16322,2.0,-1.13507,-1.10702,12.15615,-2.17353,1,4.33192
105.48061,0.83548,-101.61402,-3.22289,115.36324,36.49303,1.0,-0.13316,-0.61483,10.60497,-0.13517,1,4.76596
100.81506,-0.37669,-100.24806,-3.28638,110.53260,28.73736,4.0,0.26585,0.56250,8.35781,2.96213,1,4.53951
92.62794,-0.05053,-103.11327,-3.25975,102.46719,18.68366,2.0,0.69246,0.48949,9.85124,-0.14347,2,4.11583
103.14012,0.84157,-104.20435,-3.24356,112.97923,19.88219,2.0,-2.52474,-2.84368,9.42199,-3.27976,1,4.63598
97.62977,-0.57487,-102.57951,-3.25623,107.36666,1.62847,2.0,-0.86782,0.13128,12.02795,-2.63090,1,4.36859
99.45392,-0.60337,-97.69295,-3.25402,109.31110,26.77556,2.0,-1.20800,-1.03539,15.51348,-0.45222,1,4.48423
94.17343,0.49390,-98.27263,-3.23139,104.00265,11.36263,1.0,0.12650,1.54028,12.83439,-1.76937,2,4.21731
95.11832,-0.57502,-99.94816,-3.24003,104.96418,28.30662,2.0,-0.27980,-0.54495,11.35728,-1.31116,1,4.25618
100.63489,0.47099,-103.65947,-3.28371,110.38430,29.79923,4.0,-0.05165,0.57985,15.27420,-1.41197,2,4.51345
97.26918,-0.21213,-99.05014,-3.27558,107.04044,6.06639,4.0,2.53968,2.25116,12.23263,-1.52937,1,4.36821
98.22927,-0.24766,-99.50342,-3.27454,107.98190,29.49872,4.0,0.66024,-2.93854,10.39495,0.65685,1,4.41395
105.89291,0.29858,-98.97577,-3.23742,115.80747,33.76783,1.0,0.58036,-0.89046,11.73641,-0.74934,2,4.79977
96.65137,-0.47077,-98.11053,-3.21003,106.63062,28.81932,3.0,0.58398,1.43839,9.63183,-1.61713,1,4.34202
99.05061,-0.71490,-99.00582,-3.23385,108.90282,12.71016,1.0,-0.10024,0.11291,11.64506,-1.12297,1,4.45750
96.84980,-0.31363,-100.39712,-3.23489,106.71087,4.99315,1.0,-0.55230,2.32590,10.54539,-2.47704,1,4.34050
103.65923,-0.29783,-98.14923,-3.24345,113.47418,37.73370,2.0,-0.50079,-1.73269,12.60885,0.68312,1,4.69222
104.33285,0.22237,-102.08672,-3.21366,114.21955,22.43996,3.0,1.17076,0.35544,11.31934,-1.33392,2,4.70621
102.95240,0.27243,-100.27876,-3.19642,112.85643,35.46571,3.0,-0.64367,-0.47833,12.32916,-1.87592,2,4.64623
98.02318,0.01757,-102.23523,-3.23839,107.89227,26.09179,1.0,1.13632,0.10127,12.79308,-1.46281,2,4.38998
95.09896,0.12111,-99.11949,-3.25933,104.79941,11.38268,2.0,-0.78831,-2.10840,12.07030,-0.72456,2,4.25935
102.39578,-0.20096,-102.94528,-3.20673,112.34826,26.41903,3.0,0.39494,0.50884,13.01928,1.56531,1,4.60506
97.48252,-0.02845,-100.55115,-3.20994,107.49384,17.92967,3.0,0.84122,1.29979,12.57034,-0.43028,2,4.37137
91.99814,0.13413,-98.58779,-3.20462,101.98969,28.19353,3.0,1.61924,-1.46923,10.16171,-2.75522,2,4.10697
92.11682,0.81914,-95.93872,-3.25589,101.94186,10.60327,2.0,0.09127,-0.50140,11.20546,-2.15564,1,4.12615
101.70981,-0.23858,-100.11986,-3.20291,111.68857,20.10720,3.0,-0.16224,-0.70633,9.59857,-0.27295,1,4.58489
99.90849,-0.17448,-98.35137,-3.23952,109.84487,23.06172,2.0,2.77047,2.18781,11.61360,0.57820,2,4.50367
98.59550,-0.61479,-100.59895,-3.21884,108.48616,21.98540,1.0,1.60755,-0.85852,11.88670,-0.39612,1,4.42678
104.32234,0.21992,-101.57179,-3.24379,114.23711,26.42706,2.0,0.40960,-1.34144,12.41306,-1.87553,2,4.70826
97.82997,-0.03551,-105.71518,-3.28103,107.54543,2.18467,4.0,2.99929,0.39929,12.03642,-0.05489,2,4.36292
101.04438,0.11305,-107.73028,-3.26171,110.78010,27.13375,2.0,1.06900,0.53432,11.60968,-1.31911,2,4.51357
92.56085,0.15077,-94.48863,-3.24080,102.48091,9.60981,2.0,-3.14360,1.31095,11.57775,-3.94256,2,4.15560
102.59824,-0.72240,-99.13327,-3.29004,112.32252,25.03879,4.0,0.69852,-0.92369,8.51553,2.57058,1,4.63425
102.80895,0.52206,-103.99654,-3.23540,112.72514,40.82017,1.0,0.46547,-1.59190,11.35851,-0.49385,2,4.62046
103.92721,0.22080,-103.27821,-3.22757,113.88756,20.66397,1.0,-0.17643,0.58718,10.52175,-1.10737,2,4.67997
104.12486,0.85901,-103.17370,-3.22324,113.99222,15.13541,1.0,-1.14365,0.02530,12.16208,-0.45433,1,4.69037
99.38778,-0.17926,-97.43782,-3.27747,109.15708,18.75143,4.0,0.48170,2.53693,13.15411,-1.71224,2,4.48220
107.76786,0.04985,-99.32746,-3.23065,117.68462,34.46307,1.0,2.06993,0.12198,11.05270,-2.62896,2,4.89176
111.49662,-0.21898,-104.84240,-3.27134,121.28412,46.72073,4.0,-0.26974,-1.30995,8.76110,1.53840,1,5.05062
104.89203,0.15188,-102.07699,-3.24870,114.77997,36.94454,2.0,-0.40863,-0.87581,12.20815,-4.90885,2,4.73422
103.94654,-0.35775,-99.29597,-3.19129,113.97277,23.02119,5.0,-1.12009,1.62331,8.93922,-1.33466,1,4.70085
