100.86152 ,0.01074  ,-100.63183 ,-3.22692 ,29.07087  ,1.0 ,1.54896  ,0.27086  , 9.95868 ,1.07164  ,2 
 90.46260 ,-0.57551 ,-99.02643  ,-3.21591 ,-0.09114  ,1.0 ,-1.19284 ,-2.45436 ,12.38441 ,-1.35095 ,1  
100.30143 ,0.10855  ,-100.47846 ,-3.23512 ,20.03722  ,1.0 ,2.01917  ,-1.24966 ,12.54978 ,-2.45530 ,2 
 94.55164 ,-1.00454 ,-99.43309  ,-3.28718 ,18.43962  ,4.0 ,0.72890  ,2.82020  ,10.10636 ,4.56471  ,1  
102.69412 ,0.27819  ,-102.18381 ,-3.22154 ,37.60841  ,1.0 ,2.07547  ,1.69579  ,11.56513 ,0.13074  ,2 
101.09312 ,-0.11511 ,-100.54850 ,-3.22094 ,41.38772  ,1.0 ,0.33477  ,-0.81704 ,11.22942 ,3.93657  ,2 
100.61357 ,0.92210  ,-99.17286  ,-3.22746 ,53.73385  ,1.0 ,0.11246  ,-0.57612 ,11.68696 ,-0.98842 ,1  
100.85851 ,0.15814  ,-100.44385 ,-3.21927 ,37.74940  ,1.0 ,-0.89597 ,1.03609  ,11.73487 ,-0.90929 ,2 
101.99689 ,-0.58700 ,-100.93919 ,-3.22548 ,28.05907  ,1.0 ,-1.31539 ,-1.01030 ,10.91795 ,-2.32255 ,1  
 94.06327 ,0.42427  ,-100.35158 ,-3.23470 ,27.08434  ,1.0 ,1.27015  ,0.80517  , 7.41297 ,2.71717  ,2 
100.87634 ,-0.00153 ,-105.23178 ,-3.26395 ,26.15614  ,4.0 ,1.55916  ,3.63592  ,14.53525 ,-0.71289 ,2 
100.65348 ,0.32949  ,-103.06719 ,-3.24791 ,39.74516  ,2.0 ,0.72421  ,-0.81251 ,11.45968 ,-0.42991 ,2 
100.96076 ,-0.16217 ,-103.16533 ,-3.22562 ,22.93146  ,1.0 ,0.02181  ,0.85900  ,10.78194 ,1.06384  ,2 
 95.86575 ,-0.39973 ,-102.57935 ,-3.22715 ,38.20027  ,1.0 ,-0.76379 ,-1.06854 ,11.45420 ,-0.31299 ,1  
108.76567 ,0.24239  ,-104.87017 ,-3.24630 ,32.03401  ,2.0 ,-1.59627 ,2.12842  ,13.36681 ,-3.23954 ,2 
 91.17918 ,0.42580  ,-93.71104  ,-3.25960 ,10.99547  ,2.0 ,-1.38176 ,-1.56575 ,14.07290 ,-2.00574 ,2 
 99.07581 ,0.04351  ,-99.21418  ,-3.26192 ,-0.87034  ,4.0 ,2.13471  ,-0.07021 ,10.03867 ,-2.91637 ,2 
110.45435 ,0.56380  ,-98.55193  ,-3.22248 ,21.47941  ,1.0 ,1.68554  ,-0.88522 , 9.85673 ,-1.59155 ,2 
105.10731 ,-0.19073 ,-101.68839 ,-3.23383 ,37.37399  ,1.0 ,-0.44891 ,-0.40803 ,11.21304 ,-1.60571 ,2 
 99.09703 ,-0.28094 ,-98.89472  ,-3.26116 ,0.83100   ,2.0 ,-0.38450 ,1.81651  , 9.22944 ,-2.42699 ,1  
101.75113 ,-0.49591 ,-103.19151 ,-3.24208 ,30.61990  ,2.0 ,-0.60847 ,-0.43895 , 9.93649 ,1.02922  ,1  
101.04965 ,0.31288  ,-98.89605  ,-3.26433 ,22.22424  ,4.0 ,0.01103  ,0.52145  ,11.22228 ,-1.27029 ,2 
 95.08166 ,-0.06077 ,-99.23788  ,-3.20455 ,31.45172  ,3.0 ,1.62359  ,-1.11425 ,10.78063 ,-3.35876 ,2 
 97.68944 ,0.33700  ,-95.42838  ,-3.28120 ,19.28913  ,4.0 ,0.30530  ,-0.17882 ,10.52148 ,0.63923  ,2 
 97.18100 ,0.02334  ,-100.57465 ,-3.23485 ,19.52740  ,1.0 ,-2.75345 ,0.59531  ,12.19287 ,-2.25765 ,2 
 97.65111 ,0.12393  ,-100.04498 ,-3.27465 ,10.26111  ,4.0 ,-1.00111 ,-1.00326 ,10.51865 ,-1.43518 ,2 
 97.11854 ,-0.20989 ,-97.43290  ,-3.28009 ,14.53850  ,4.0 ,0.93743  ,1.15372  ,11.57145 ,0.05903  ,1  
 97.08588 ,-0.19769 ,-96.52604  ,-3.23405 ,14.83026  ,1.0 ,-0.92849 ,0.25193  , 9.40670 ,-2.14042 ,2 
102.09213 ,0.72886  ,-101.98250 ,-3.20381 ,33.55567  ,3.0 ,-0.40903 ,1.48052  ,11.10000 ,0.13849  ,1  
100.33462 ,-0.51690 ,-98.25881  ,-3.27224 ,39.05370  ,4.0 ,-0.12081 ,-0.47206 , 9.32612 ,0.50997  ,1  
104.63311 ,0.45588  ,-100.96061 ,-3.23361 ,37.20979  ,1.0 ,-0.29136 ,0.46049  ,10.04389 ,2.58625  ,2 
 91.26513 ,0.04684  ,-100.81204 ,-3.26731 ,11.66621  ,4.0 ,-0.57913 ,-1.07298 ,11.13707 ,-2.64567 ,2 
102.06724 ,-0.58430 ,-100.96531 ,-3.22023 ,18.14206  ,1.0 ,0.39926  ,-0.90206 , 9.42754 ,2.98546  ,1  
107.97215 ,0.50614  ,-99.80673  ,-3.24877 ,20.92042  ,2.0 ,-0.50752 ,-0.67721 ,10.99795 ,-2.33240 ,2 
 97.67246 ,-0.09371 ,-98.22434  ,-3.24206 ,-0.90083  ,2.0 ,-0.34524 ,-1.38420 ,12.48503 ,-0.89829 ,2 
104.16902 ,-0.28274 ,-98.66121  ,-3.26837 ,31.06880  ,4.0 ,-0.17965 ,1.28392  , 9.94361 ,-1.10352 ,1  
 96.80317 ,-0.79727 ,-99.25019  ,-3.23688 ,12.09190  ,1.0 ,-0.32263 ,0.41416  ,11.33097 ,-3.97663 ,1  
 96.64487 ,-0.45306 ,-100.59766 ,-3.25703 ,23.83783  ,2.0 ,-0.20234 ,-0.56286 ,10.98671 ,1.02016  ,1  
101.41581 ,-0.17489 ,-97.84999  ,-3.19490 ,49.45843  ,3.0 ,2.94248  ,-0.50679 , 8.56283 ,-3.01907 ,2 
105.87413 ,-0.64883 ,-104.74094 ,-3.25855 ,37.08724  ,2.0 ,-0.15849 ,1.11533  ,10.46028 ,1.34898  ,1  
 95.57446 ,1.34309  ,-102.75730 ,-3.23463 ,31.33317  ,1.0 ,-1.19388 ,-0.20607 ,11.30168 ,-1.97952 ,1  
104.09544 ,0.51423  ,-99.14551  ,-3.26655 ,26.37715  ,4.0 ,0.14348  ,0.06191  ,13.64697 ,-1.61703 ,2 
100.48037 ,-0.12383 ,-92.87294  ,-3.22288 ,40.92179  ,1.0 ,2.28313  ,0.16690  ,12.58746 ,-2.86347 ,2 
100.24318 ,-0.66637 ,-99.68217  ,-3.25180 ,34.36019  ,2.0 ,0.53930  ,-0.00720 ,13.02236 ,0.92228  ,1  
 98.16887 ,-0.58633 ,-97.07497  ,-3.24431 ,13.36411  ,2.0 ,1.18304  ,-0.33641 ,11.02507 ,1.61555  ,1  
103.22658 ,0.37491  ,-100.62181 ,-3.24626 ,33.49414  ,2.0 ,1.13155  ,-1.81277 ,10.87297 ,-3.47886 ,2 
 98.56580 ,0.13683  ,-104.69902 ,-3.23916 ,33.84237  ,2.0 ,-1.96673 ,-2.81989 ,11.37283 ,-2.76715 ,2 
 98.67858 ,-1.02781 ,-103.11131 ,-3.22745 ,33.26134  ,1.0 ,-0.66181 ,-1.00431 ,12.27106 ,-2.71157 ,1  
 93.24101 ,0.33918  ,-99.01708  ,-3.19891 ,7.62920   ,3.0 ,-2.98839 ,2.25732  ,11.85343 ,-2.65609 ,2 
 92.41599 ,-0.31827 ,-103.19213 ,-3.22443 ,32.92294  ,1.0 ,1.52312  ,0.08650  ,11.87026 ,-0.63793 ,1  
100.99508 ,-0.18515 ,-101.22115 ,-3.24128 ,31.52932  ,2.0 ,0.28973  ,-0.65076 ,11.28024 ,-1.87058 ,2 
104.35060 ,-0.09113 ,-98.47001  ,-3.21496 ,16.76275  ,3.0 ,0.71461  ,0.95070  ,10.21613 ,-1.21238 ,2 
101.54103 ,0.09400  ,-99.79126  ,-3.19141 ,31.09457  ,5.0 ,0.77019  ,-1.81257 , 6.41822 ,-2.62970 ,2 
 99.40550 ,0.21091  ,-98.53723  ,-3.25029 ,27.07876  ,2.0 ,-1.68982 ,-0.26355 ,11.96993 ,-1.40597 ,2 
 98.68447 ,-0.15636 ,-100.59930 ,-3.21294 ,26.85863  ,3.0 ,1.43293  ,0.67732  ,11.13789 ,2.01201  ,2 
 98.09257 ,-0.44464 ,-98.05215  ,-3.27113 ,25.76506  ,4.0 ,0.36348  ,-1.32709 ,10.15438 ,-0.70589 ,1  
104.74269 ,-0.88745 ,-98.46285  ,-3.26147 ,19.65749  ,2.0 ,2.14085  ,0.56603  ,10.17218 ,-1.54260 ,1  
101.81796 ,0.03360  ,-96.75793  ,-3.25967 ,11.75960  ,2.0 ,-2.63733 ,-0.85044 ,11.52200 ,-1.92997 ,2 
101.65440 ,0.26904  ,-99.44215  ,-3.24739 ,31.08440  ,2.0 ,0.17323  ,-1.29608 ,11.65040 ,1.95429  ,2 
 97.05490 ,-0.48930 ,-92.48329  ,-3.22745 ,25.00940  ,1.0 ,-0.94377 ,-1.09012 , 9.78234 ,-2.32176 ,1  
100.37244 ,0.35681  ,-103.20815 ,-3.23320 ,15.43311  ,1.0 ,0.57248  ,0.17744  ,10.39656 ,-1.93700 ,2 
 99.30135 ,0.50594  ,-96.15965  ,-3.20134 ,29.88802  ,3.0 ,0.01781  ,-0.55966 ,11.43586 ,3.55437  ,2 
102.55269 ,1.16404  ,-98.64164  ,-3.26080 ,16.57256  ,2.0 ,-0.07179 ,-0.77347 ,12.36406 ,0.86806  ,1  
103.86766 ,-0.50964 ,-102.30396 ,-3.22368 ,35.22155  ,1.0 ,2.15456  ,-1.05985 ,13.53722 ,-1.56851 ,1  
 96.81475 ,0.64505  ,-99.19246  ,-3.26690 ,26.35906  ,4.0 ,-2.32147 ,-2.85616 ,13.59600 ,-2.04603 ,1  
102.06911 ,0.38750  ,-98.09882  ,-3.23421 ,24.46743  ,1.0 ,0.08823  ,0.09330  , 8.68261 ,0.05885  ,2 
 96.46439 ,-0.04147 ,-99.62547  ,-3.22275 ,34.89188  ,1.0 ,0.31032  ,-0.25681 , 8.39394 ,2.30078  ,2 
102.27094 ,0.82181  ,-102.95986 ,-3.25707 ,5.10789   ,2.0 ,0.47636  ,0.22548  ,10.64174 ,-4.37116 ,1  
101.09114 ,-0.07568 ,-100.93078 ,-3.25439 ,14.07667  ,2.0 ,0.15439  ,0.54819  ,10.74016 ,-2.39508 ,2 
100.79396 ,-0.03450 ,-99.27751  ,-3.24675 ,35.41537  ,2.0 ,2.25194  ,0.41488  ,12.55686 ,-0.12009 ,2 
106.91291 ,0.25711  ,-100.37509 ,-3.20812 ,34.18296  ,3.0 ,-1.84302 ,-0.85561 ,12.08407 ,-2.03874 ,2 
 98.37757 ,-0.59646 ,-95.79318  ,-3.22131 ,44.39675  ,1.0 ,-0.60763 ,0.10703  ,12.90109 ,3.01210  ,1  
101.10224 ,0.05059  ,-101.27895 ,-3.20246 ,30.39136  ,3.0 ,0.97057  ,2.04511  ,10.95614 ,-0.52092 ,2 
102.24678 ,0.54642  ,-103.23991 ,-3.24109 ,10.64101  ,2.0 ,3.14433  ,0.56831  , 9.98426 ,-1.55305 ,2 
 93.42304 ,-0.71727 ,-101.50304 ,-3.23692 ,35.09612  ,1.0 ,0.06219  ,0.09822  ,11.94228 ,0.44391  ,1  
 94.15174 ,-0.55813 ,-96.23801  ,-3.19821 ,3.29887   ,3.0 ,0.06678  ,-1.68592 ,11.42978 ,-1.72740 ,1  
102.14292 ,-0.33547 ,-100.89194 ,-3.20379 ,10.39838  ,3.0 ,1.57907  ,-0.27471 , 9.58522 ,-3.16529 ,1  
105.51842 ,0.18382  ,-105.56512 ,-3.22439 ,37.76875  ,1.0 ,-0.48046 ,0.65423  , 9.33782 ,2.68529  ,2 
102.13642 ,0.18673  ,-101.62328 ,-3.21589 ,38.36385  ,1.0 ,1.24058  ,-1.51304 ,12.30641 ,-1.32061 ,2 
105.40656 ,0.25209  ,-95.55178  ,-3.25899 ,14.13742  ,2.0 ,-0.07872 ,-0.44613 ,10.03472 ,3.01332  ,2 
100.73367 ,0.21271  ,-104.33238 ,-3.25618 ,33.81968  ,2.0 ,1.04235  ,-0.12985 ,12.16916 ,-2.50242 ,2 
101.69384 ,-0.64590 ,-98.86483  ,-3.27740 ,36.30352  ,4.0 ,-1.47724 ,-1.48270 ,11.66729 ,-0.95504 ,1  
